hit_id,sent_text,lemma_window,colloc,sent_id,prev_sent,token_str,lemma_str,next_sent,neg_lemma,adv_lemma,adj_lemma,neg_form,adv_form,adj_form,neg_index,adv_index,adj_index,dep_neg_source,dep_neg_target,dep_neg_relation,dep_mod_source,dep_mod_target,dep_mod_relation,json_source,match_ix,category
apw_eng_20041223_0198_25:10-11-12,"Now , on a good day , the church is barely half full ,  -RDQ-  said Father Matti , whose church was attacked in August .","now , on a good day , the church be barely half full , '' say Father Matti , whose church was attack in August .",,apw_eng_20041223_0198_25,-LBQ-  There used to be a time when we would celebrate more than one Mass and the church would be packed .,"now , on a good day , the church is barely half full , '' said Father Matti , whose church was attacked in August .","now , on a good day , the church be barely half full , '' say Father Matti , whose church was attack in August .",-LBQ-  The number of worshippers has considerably diminished .  -RDQ-,barely,half,full,barely,half,full,10,11,12,"{'lemma': 'full', 'ix': 12, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'barely', 'ix': 10, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'full'}",advmod,"{'lemma': 'full', 'ix': 12, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'say'}","{'lemma': 'half', 'ix': 11, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'full'}",advmod,apw_eng_200412,10-11-12,immediateNeg
apw_eng_20041223_0176_7:2-3-4,It 's not quite proper to make comments on the policy of another nation .  -RDQ-,it be not quite proper to make comment on the policy of another nation . '',,apw_eng_20041223_0176_7,This statement can not be considered appropriate for the incumbent head of state .,it 's not quite proper to make comments on the policy of another nation . '',it be not quite proper to make comment on the policy of another nation . '',"Putin 's criticism of Kwasniewski echoed Kremlin-connected analysts ' theories that Poland , which has played an active role in defusing the Ukraine election crisis , was actually working as a proxy for the United States , which they believe is trying to deepen its influence in Europe and push Poland to the top ranks of the European Union .",not,quite,proper,not,quite,proper,2,3,4,"{'lemma': 'proper', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': ""''""}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'proper'}",neg,"{'lemma': 'proper', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': ""''""}","{'lemma': 'quite', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'proper'}",advmod,apw_eng_200412,2-3-4,immediateNeg
apw_eng_20041223_0154_2:2-3-4,"It was not immediately clear when Momir Bulatovic , former leader of tiny Montenegro who was a key ally of Milosevic during his decade-long rule here , would appear at Milosevic 's ongoing trial at the tribunal in The Hague , Netherlands .","it be not immediately clear when Momir Bulatovic , former leader of tiny Montenegro who be a key ally of Milosevic during he decade-long rule here , would appear at Milosevic 's ongoing trial at the tribunal in the Hague , Netherlands .",,apw_eng_20041223_0154_2,"Authorities on Thursday gave Montenegro 's former president approval to share classified information when he testifies as defense witness for Slobodan Milosevic at the U.N. war crimes tribunal , the government said in a statement .","it was not immediately clear when Momir Bulatovic , former leader of tiny Montenegro who was a key ally of Milosevic during his decade-long rule here , would appear at Milosevic 's ongoing trial at the tribunal in The Hague , Netherlands .","it be not immediately clear when Momir Bulatovic , former leader of tiny Montenegro who be a key ally of Milosevic during he decade-long rule here , would appear at Milosevic 's ongoing trial at the tribunal in the Hague , Netherlands .","Milosevic is defending himself against charges of genocide and crimes against humanity that were brought for the former president 's role in the wars in Bosnia , Croatia and Kosovo .",not,immediately,clear,not,immediately,clear,2,3,4,"{'lemma': 'clear', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'clear'}",neg,"{'lemma': 'clear', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'immediately', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'clear'}",advmod,apw_eng_200412,2-3-4,immediateNeg
apw_eng_20041223_0140_3:31-32-33,"The Wallabies were wobbly at times and the All Blacks , while finishing 2004 at No. 1 in the International Rugby Board rankings after eight wins in 10 tests , were n't exactly all-conquering .","the Wallabies be wobbly at time and the All Blacks , while finish 2004 at no. 1 in the International Rugby Board ranking after eight win in 10 test , be not exactly all-conquering .",,apw_eng_20041223_0140_3,"England swung low , the wheels of the figurative chariot that carried it to a World Cup triumph last year hitting some ruts .","the Wallabies were wobbly at times and the All Blacks , while finishing 2004 at No. 1 in the International Rugby Board rankings after eight wins in 10 tests , were n't exactly all-conquering .","the Wallabies be wobbly at time and the All Blacks , while finish 2004 at no. 1 in the International Rugby Board ranking after eight win in 10 test , be not exactly all-conquering .","The Springboks leaped up to win the Tri-Nations title with back-to-back home wins over southern hemisphere rivals Australia and New Zealand , then sullied their season with losses to Ireland and England and just scraped a win over Wales on their end-of-season tour .",n't,exactly,all-conquering,n't,exactly,all-conquering,31,32,33,"{'lemma': 'all-conquering', 'ix': 33, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'wobbly'}","{'lemma': 'not', 'ix': 31, 'xpos': 'RB', 'deprel': 'neg', 'head': 'all-conquering'}",neg,"{'lemma': 'all-conquering', 'ix': 33, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'wobbly'}","{'lemma': 'exactly', 'ix': 32, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'all-conquering'}",advmod,apw_eng_200412,31-32-33,immediateNeg
apw_eng_20041223_0136_20:13-14-15,"There was some concern over bias in selection for the Proteas , but nothing as divisive as the problems in Zimbabwe , which led to 15 white players boycotting a home series against Sri Lanka .","there be some concern over bias in selection for the Proteas , but nothing as divisive as the problem in Zimbabwe , which lead to 15 white player boycott a home series against Sri Lanka .",,apw_eng_20041223_0136_20,"The South Africans had the biggest slide , slipping from No. 2 for the first time since rankings were introduced to No. 6 .","there was some concern over bias in selection for the Proteas , but nothing as divisive as the problems in Zimbabwe , which led to 15 white players boycotting a home series against Sri Lanka .","there be some concern over bias in selection for the Proteas , but nothing as divisive as the problem in Zimbabwe , which lead to 15 white player boycott a home series against Sri Lanka .","Heath Streak was fired as captain and Zimbabwe lost its test status , although it was allowed to continue in limited-overs internationals and hosted Australia and England .",nothing,as,divisive,nothing,as,divisive,13,14,15,"{'lemma': 'divisive', 'ix': 15, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'be'}","{'lemma': 'nothing', 'ix': 13, 'xpos': 'NN', 'deprel': 'dep', 'head': 'divisive'}",dep,"{'lemma': 'divisive', 'ix': 15, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'be'}","{'lemma': 'as', 'ix': 14, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'divisive'}",advmod,apw_eng_200412,13-14-15,immediateNeg
apw_eng_20041223_0083_22:28-29-30,"Rumsfeld , stung by criticism that he is insensitive to the needs of troops and their families , said he was saddened that anyone could believe he was not fully committed to security for U.S. forces .","Rumsfeld , sting by criticism that he be insensitive to the need of troops and they family , say he be sadden that anyone could believe he be not fully committed to security for U.S. force .",,apw_eng_20041223_0083_22,"-LBQ-  It shows you the level at which force protection was addressed on that base , and it was n't very high ,  -RDQ-  said Mitchell , an analyst with the Institute for National Strategic Studies at the military 's National Defense University .","Rumsfeld , stung by criticism that he is insensitive to the needs of troops and their families , said he was saddened that anyone could believe he was not fully committed to security for U.S. forces .","Rumsfeld , sting by criticism that he be insensitive to the need of troops and they family , say he be sadden that anyone could believe he be not fully committed to security for U.S. force .","Still , he said the explosion should be put into the context of the larger war .",not,fully,committed,not,fully,committed,28,29,30,"{'lemma': 'committed', 'ix': 30, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'believe'}","{'lemma': 'not', 'ix': 28, 'xpos': 'RB', 'deprel': 'neg', 'head': 'committed'}",neg,"{'lemma': 'committed', 'ix': 30, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'believe'}","{'lemma': 'fully', 'ix': 29, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'committed'}",advmod,apw_eng_200412,28-29-30,immediateNeg
apw_eng_20041223_0083_21:19-20-21,"-LBQ-  It shows you the level at which force protection was addressed on that base , and it was n't very high ,  -RDQ-  said Mitchell , an analyst with the Institute for National Strategic Studies at the military 's National Defense University .","`` it show you the level at which force protection was address on that base , and it be not very high , '' say Mitchell , a analyst with the Institute for National Strategic Studies at the military 's National Defense University .",,apw_eng_20041223_0083_21,"That presents a tempting target for insurgents , Mitchell said .","`` It shows you the level at which force protection was addressed on that base , and it was n't very high , '' said Mitchell , an analyst with the Institute for National Strategic Studies at the military 's National Defense University .","`` it show you the level at which force protection was address on that base , and it be not very high , '' say Mitchell , a analyst with the Institute for National Strategic Studies at the military 's National Defense University .","Rumsfeld , stung by criticism that he is insensitive to the needs of troops and their families , said he was saddened that anyone could believe he was not fully committed to security for U.S. forces .",n't,very,high,n't,very,high,19,20,21,"{'lemma': 'high', 'ix': 21, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'show'}","{'lemma': 'not', 'ix': 19, 'xpos': 'RB', 'deprel': 'neg', 'head': 'high'}",neg,"{'lemma': 'high', 'ix': 21, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'show'}","{'lemma': 'very', 'ix': 20, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'high'}",advmod,apw_eng_200412,19-20-21,immediateNeg
apw_eng_20041223_0066_5:2-3-4,It was not immediately clear whether Li was among the dead .,it be not immediately clear whether Li be among the dead .,,apw_eng_20041223_0066_5,"The explosion occurred at 2 a.m. -LRB- 1800 GMT -RRB- in the courtyard of a farmer identified by the surname Li , Xinhua said .",it was not immediately clear whether Li was among the dead .,it be not immediately clear whether Li be among the dead .,"One person in an adjoining courtyard was injured , apparently by the shockwave of the blast , the report said .",not,immediately,clear,not,immediately,clear,2,3,4,"{'lemma': 'clear', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'clear'}",neg,"{'lemma': 'clear', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'immediately', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'clear'}",advmod,apw_eng_200412,2-3-4,immediateNeg
apw_eng_20041223_0047_6:2-3-4,"It was not immediately clear why Rosneft would not receive entire 100 percent of shares in Yuganskneftegaz , which pumps about 11 percent of Russia 's oil .","it be not immediately clear why Rosneft would not receive entire 100 percent of share in Yuganskneftegaz , which pump about 11 percent of Russia 's oil .",,apw_eng_20041223_0047_6,Yukos auditors put the value of the production unit at about twice that amount .,"it was not immediately clear why Rosneft would not receive entire 100 percent of shares in Yuganskneftegaz , which pumps about 11 percent of Russia 's oil .","it be not immediately clear why Rosneft would not receive entire 100 percent of share in Yuganskneftegaz , which pump about 11 percent of Russia 's oil .","The Kremlin move to dismantle Yukos , once seen as the most transparent business in post-Soviet Russia , has severely damped the enthusiasm of Western investors _ especially big oil companies .",not,immediately,clear,not,immediately,clear,2,3,4,"{'lemma': 'clear', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'not', 'ix': 2, 'xpos': 'RB', 'deprel': 'neg', 'head': 'clear'}",neg,"{'lemma': 'clear', 'ix': 4, 'xpos': 'JJ', 'deprel': 'root', 'head': '.'}","{'lemma': 'immediately', 'ix': 3, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'clear'}",advmod,apw_eng_200412,2-3-4,immediateNeg
apw_eng_20041223_0028_4:9-10-11,-LBQ-  People were looking at her like something was n't quite right .  -RDQ-,`` people were look at she like something be not quite right . '',,apw_eng_20041223_0028_4,"-LBQ-  I believe it drove her , this fact that she did n't want to be proven wrong in this situation ,  -RDQ-  Boman said .",`` People were looking at her like something was n't quite right . '',`` people were look at she like something be not quite right . '',"Montgomery has been charged with the death of Bobbie Jo Stinnett , 23 , who was found dying in her Skidmore , Missouri home Dec. 16 .",n't,quite,right,n't,quite,right,9,10,11,"{'lemma': 'right', 'ix': 11, 'xpos': 'JJ', 'deprel': 'advcl', 'head': 'look'}","{'lemma': 'not', 'ix': 9, 'xpos': 'RB', 'deprel': 'neg', 'head': 'right'}",neg,"{'lemma': 'right', 'ix': 11, 'xpos': 'JJ', 'deprel': 'advcl', 'head': 'look'}","{'lemma': 'quite', 'ix': 10, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'right'}",advmod,apw_eng_200412,9-10-11,immediateNeg
apw_eng_20041223_0027_26:6-8-9,"Their shortcomings are evident , but none is more glaring than the weakness in the middle .","they shortcoming be evident , but none be more glaring than the weakness in the middle .",,apw_eng_20041223_0027_26,"The Lakers , meanwhile , are 13-11 and still smarting over consecutive losses to Washington , for the first time in a dozen years , and Memphis , which had n't won in 18 tries in Los Angeles , dating to when the franchise began play in Vancouver in 1995 .","their shortcomings are evident , but none is more glaring than the weakness in the middle .","they shortcoming be evident , but none be more glaring than the weakness in the middle .","Bryant still thinks he can play _ or , worse yet , talk _ his way out of any jam , and so he tries to paper over the holes by playing at a triple-double pace every night .",none,more,glaring,none,more,glaring,6,8,9,"{'lemma': 'glaring', 'ix': 9, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'evident'}","{'lemma': 'none', 'ix': 6, 'xpos': 'NN', 'deprel': 'nsubj', 'head': 'glaring'}",nsubj,"{'lemma': 'glaring', 'ix': 9, 'xpos': 'JJ', 'deprel': 'conj', 'head': 'evident'}","{'lemma': 'more', 'ix': 8, 'xpos': 'RBR', 'deprel': 'advmod', 'head': 'glaring'}",advmod,apw_eng_200412,6-8-9,immediateNeg
apw_eng_20041223_0005_8:6-7-8,Some troops worry the Iraqis are not well supervised .,some troops worry the Iraqis be not well supervised .,,apw_eng_20041223_0005_8,"They eat at the base 's two mess halls , often sitting at tables to chat with the Americans .",some troops worry the Iraqis are not well supervised .,some troops worry the Iraqis be not well supervised .,They say it is a common belief that the Iraqi workers are feeding information to insurgents .,not,well,supervised,not,well,supervised,6,7,8,"{'lemma': 'supervised', 'ix': 8, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'worry'}","{'lemma': 'not', 'ix': 6, 'xpos': 'RB', 'deprel': 'neg', 'head': 'supervised'}",neg,"{'lemma': 'supervised', 'ix': 8, 'xpos': 'JJ', 'deprel': 'ccomp', 'head': 'worry'}","{'lemma': 'well', 'ix': 7, 'xpos': 'RB', 'deprel': 'advmod', 'head': 'supervised'}",advmod,apw_eng_200412,6-7-8,immediateNeg
